Coefficient,feature,category,acronym,plot_index
0.010003268171465685,expressive-lengthening,phonetics,PHO,"(PHO)
expressive-lengthening"
0.006400589337849372,phonetics,phonetics,PHO,"(PHO)
phonetics"
